"yearID","countyid","sourceTypeID","pop"
"2018","49005","31","50498"
"2019","49005","31","55402"
"2020","49005","31","57873"
"2021","49005","31","61101"
"2022","49005","31","62791"
"2023","49005","31","63609.4"
"2024","49005","31","64438.5"
"2025","49005","31","65278.5"
"2026","49005","31","66129.3"
"2027","49005","31","66991.3"
"2028","49005","31","67864.5"
"2029","49005","31","68749"
"2030","49005","31","69645.1"
"2031","49005","31","70552.9"
"2032","49005","31","71472.5"
"2033","49005","31","72404.1"
"2034","49005","31","73347.8"
"2035","49005","31","74303.9"
"2036","49005","31","75272.4"
"2037","49005","31","76253.5"
"2038","49005","31","77247.4"
"2039","49005","31","78254.3"
"2040","49005","31","79274.3"
"2041","49005","31","80307.5"
"2042","49005","31","81354.3"
"2043","49005","31","82414.7"
"2044","49005","31","83488.9"
"2045","49005","31","84577.1"
"2046","49005","31","85679.5"
"2047","49005","31","86796.3"
"2048","49005","31","87927.6"
"2049","49005","31","89073.7"
"2050","49005","31","90234.7"
"2051","49005","31","91410.9"
"2052","49005","31","92602.4"
"2053","49005","31","93809.4"
"2054","49005","31","95032.1"
"2055","49005","31","96270.8"
"2056","49005","31","97525.6"
"2057","49005","31","98796.8"
"2058","49005","31","100085"
"2059","49005","31","101389"
"2060","49005","31","102711"
"2014","49005","32","3691"
"2015","49005","32","4052"
"2016","49005","32","4381"
"2017","49005","32","4726"
"2018","49005","32","5107"
"2019","49005","32","5500"
"2020","49005","32","5781"
"2021","49005","32","6117"
"2022","49005","32","6320"
"2023","49005","32","6402.38"
"2024","49005","32","6485.83"
"2025","49005","32","6570.37"
"2026","49005","32","6656.01"
"2027","49005","32","6742.76"
"2028","49005","32","6830.65"
"2029","49005","32","6919.68"
"2030","49005","32","7009.87"
"2031","49005","32","7101.24"
"2032","49005","32","7193.8"
"2033","49005","32","7287.57"
"2034","49005","32","7382.56"
"2035","49005","32","7478.78"
"2036","49005","32","7576.26"
"2037","49005","32","7675.01"
"2038","49005","32","7775.05"
"2039","49005","32","7876.4"
"2040","49005","32","7979.06"
"2041","49005","32","8083.06"
"2042","49005","32","8188.42"
"2043","49005","32","8295.15"
"2044","49005","32","8403.27"
"2045","49005","32","8512.8"
"2046","49005","32","8623.76"
"2047","49005","32","8736.16"
"2048","49005","32","8850.03"
"2049","49005","32","8965.38"
"2050","49005","32","9082.24"
"2051","49005","32","9200.62"
"2052","49005","32","9320.55"
"2053","49005","32","9442.03"
"2054","49005","32","9565.1"
"2055","49005","32","9689.78"
"2056","49005","32","9816.08"
"2057","49005","32","9944.02"
"2058","49005","32","10073.6"
"2059","49005","32","10204.9"
"2060","49005","32","10338"
"2014","49005","41","125"
"2015","49005","41","119"
"2016","49005","41","126"
"2017","49005","41","121"
"2018","49005","41","124"
"2019","49005","41","145"
"2020","49005","41","158"
"2021","49005","41","156"
"2022","49005","41","157"
"2023","49005","41","159.178"
"2024","49005","41","161.385"
"2025","49005","41","163.624"
"2026","49005","41","165.893"
"2027","49005","41","168.194"
"2028","49005","41","170.527"
"2029","49005","41","172.892"
"2030","49005","41","175.29"
"2031","49005","41","177.722"
"2032","49005","41","180.187"
"2033","49005","41","182.686"
"2034","49005","41","185.22"
"2035","49005","41","187.789"
"2036","49005","41","190.393"
"2037","49005","41","193.034"
"2038","49005","41","195.712"
"2039","49005","41","198.426"
"2040","49005","41","201.178"
"2041","49005","41","203.969"
"2042","49005","41","206.798"
"2043","49005","41","209.666"
"2044","49005","41","212.574"
"2045","49005","41","215.523"
"2046","49005","41","218.512"
"2047","49005","41","221.543"
"2048","49005","41","224.616"
"2049","49005","41","227.731"
"2050","49005","41","230.89"
"2051","49005","41","234.092"
"2052","49005","41","237.339"
"2053","49005","41","240.631"
"2054","49005","41","243.969"
"2055","49005","41","247.352"
"2056","49005","41","250.783"
"2057","49005","41","254.262"
"2058","49005","41","257.788"
"2059","49005","41","261.364"
"2060","49005","41","264.989"
"2014","49005","42","15"
"2015","49005","42","18"
"2016","49005","42","19"
"2017","49005","42","17"
"2018","49005","42","16"
"2019","49005","42","19"
"2020","49005","42","21"
"2021","49005","42","20"
"2022","49005","42","20"
"2023","49005","42","20.2774"
"2024","49005","42","20.5586"
"2025","49005","42","20.8438"
"2026","49005","42","21.1329"
"2027","49005","42","21.426"
"2028","49005","42","21.7232"
"2029","49005","42","22.0245"
"2030","49005","42","22.33"
"2031","49005","42","22.6397"
"2032","49005","42","22.9537"
"2033","49005","42","23.2721"
"2034","49005","42","23.5948"
"2035","49005","42","23.9221"
"2036","49005","42","24.2539"
"2037","49005","42","24.5903"
"2038","49005","42","24.9314"
"2039","49005","42","25.2772"
"2040","49005","42","25.6278"
"2041","49005","42","25.9832"
"2042","49005","42","26.3436"
"2043","49005","42","26.709"
"2044","49005","42","27.0794"
"2045","49005","42","27.455"
"2046","49005","42","27.8358"
"2047","49005","42","28.2219"
"2048","49005","42","28.6133"
"2049","49005","42","29.0102"
"2050","49005","42","29.4126"
"2051","49005","42","29.8205"
"2052","49005","42","30.2341"
"2053","49005","42","30.6535"
"2054","49005","42","31.0786"
"2055","49005","42","31.5097"
"2056","49005","42","31.9467"
"2057","49005","42","32.3898"
"2058","49005","42","32.8391"
"2059","49005","42","33.2946"
"2060","49005","42","33.7564"
"2014","49005","43","172"
"2015","49005","43","167"
"2016","49005","43","167"
"2017","49005","43","152"
"2018","49005","43","158"
"2019","49005","43","182"
"2020","49005","43","191"
"2021","49005","43","175"
"2022","49005","43","173"
"2023","49005","43","175.4"
"2024","49005","43","177.832"
"2025","49005","43","180.299"
"2026","49005","43","182.8"
"2027","49005","43","185.335"
"2028","49005","43","187.906"
"2029","49005","43","190.512"
"2030","49005","43","193.154"
"2031","49005","43","195.833"
"2032","49005","43","198.55"
"2033","49005","43","201.303"
"2034","49005","43","204.096"
"2035","49005","43","206.926"
"2036","49005","43","209.796"
"2037","49005","43","212.706"
"2038","49005","43","215.657"
"2039","49005","43","218.648"
"2040","49005","43","221.68"
"2041","49005","43","224.755"
"2042","49005","43","227.872"
"2043","49005","43","231.033"
"2044","49005","43","234.238"
"2045","49005","43","237.486"
"2046","49005","43","240.78"
"2047","49005","43","244.12"
"2048","49005","43","247.506"
"2049","49005","43","250.939"
"2050","49005","43","254.419"
"2051","49005","43","257.948"
"2052","49005","43","261.526"
"2053","49005","43","265.153"
