"countyID","sourceTypeID","yearID","ageID","ageFraction"
"49005","51","2055","22","0.0199719"
"49005","51","2055","23","0.0185706"
"49005","51","2055","24","0.0172988"
"49005","51","2055","25","0.0162883"
"49005","51","2055","26","0.0153057"
"49005","51","2055","27","0.0142926"
"49005","51","2055","28","0.0132572"
"49005","51","2055","29","0.012125"
"49005","51","2055","30","0.092"
"49005","51","2056","0","0.0438781"
"49005","51","2056","1","0.0434983"
"49005","51","2056","2","0.0431162"
"49005","51","2056","3","0.0427255"
"49005","51","2056","4","0.0423229"
"49005","51","2056","5","0.0424007"
"49005","51","2056","6","0.0415807"
"49005","51","2056","7","0.0408647"
"49005","51","2056","8","0.040008"
"49005","51","2056","9","0.0391129"
"49005","51","2056","10","0.0381189"
"49005","51","2056","11","0.0368767"
"49005","51","2056","12","0.0356682"
"49005","51","2056","13","0.0341884"
"49005","51","2056","14","0.0326696"
"49005","51","2056","15","0.0311985"
"49005","51","2056","16","0.0295565"
"49005","51","2056","17","0.0278647"
"49005","51","2056","18","0.0261561"
"49005","51","2056","19","0.024585"
"49005","51","2056","20","0.0230464"
"49005","51","2056","21","0.0215246"
"49005","51","2056","22","0.0200814"
"49005","51","2056","23","0.0186573"
"49005","51","2056","24","0.0173483"
"49005","51","2056","25","0.0161602"
"49005","51","2056","26","0.0151127"
"49005","51","2056","27","0.014201"
"49005","51","2056","28","0.0132611"
"49005","51","2056","29","0.0122162"
"49005","51","2056","30","0.092"
"49005","51","2057","0","0.0438781"
"49005","51","2057","1","0.0435058"
"49005","51","2057","2","0.0431292"
"49005","51","2057","3","0.0427504"
"49005","51","2057","4","0.0423631"
"49005","51","2057","5","0.0416947"
"49005","51","2057","6","0.0415018"
"49005","51","2057","7","0.0406992"
"49005","51","2057","8","0.0397385"
"49005","51","2057","9","0.0389054"
"49005","51","2057","10","0.038035"
"49005","51","2057","11","0.036826"
"49005","51","2057","12","0.0356259"
"49005","51","2057","13","0.0342316"
"49005","51","2057","14","0.0328114"
"49005","51","2057","15","0.0313538"
"49005","51","2057","16","0.0297436"
"49005","51","2057","17","0.0281781"
"49005","51","2057","18","0.026388"
"49005","51","2057","19","0.02477"
"49005","51","2057","20","0.0231258"
"49005","51","2057","21","0.0216786"
"49005","51","2057","22","0.020247"
"49005","51","2057","23","0.0187618"
"49005","51","2057","24","0.0174313"
"49005","51","2057","25","0.0162083"
"49005","51","2057","26","0.0149955"
"49005","51","2057","27","0.0140235"
"49005","51","2057","28","0.0131776"
"49005","51","2057","29","0.012221"
"49005","51","2057","30","0.092"
"49005","51","2058","0","0.0438781"
"49005","51","2058","1","0.0435085"
"49005","51","2058","2","0.0431394"
"49005","51","2058","3","0.042766"
"49005","51","2058","4","0.0423904"
"49005","51","2058","5","0.0417368"
"49005","51","2058","6","0.040813"
"49005","51","2058","7","0.0406242"
"49005","51","2058","8","0.0395796"
"49005","51","2058","9","0.0386453"
"49005","51","2058","10","0.0378351"
"49005","51","2058","11","0.0367467"
"49005","51","2058","12","0.0355786"
"49005","51","2058","13","0.0341925"
"49005","51","2058","14","0.0328543"
"49005","51","2058","15","0.0314913"
"49005","51","2058","16","0.0298928"
"49005","51","2058","17","0.0283576"
"49005","51","2058","18","0.0266858"
"49005","51","2058","19","0.0249905"
"49005","51","2058","20","0.0233006"
"49005","51","2058","21","0.021754"
"49005","51","2058","22","0.0203926"
"49005","51","2058","23","0.0189171"
"49005","51","2058","24","0.0175295"
"49005","51","2058","25","0.0162864"
"49005","51","2058","26","0.0150406"
"49005","51","2058","27","0.0139151"
"49005","51","2058","28","0.0130132"
"49005","51","2058","29","0.0121443"
"49005","51","2058","30","0.092"
"49005","51","2059","0","0.0438781"
"49005","51","2059","1","0.0435083"
"49005","51","2059","2","0.0431419"
"49005","51","2059","3","0.0427759"
"49005","51","2059","4","0.0424057"
"49005","51","2059","5","0.0417632"
"49005","51","2059","6","0.0408533"
"49005","51","2059","7","0.0399491"
"49005","51","2059","8","0.0395055"
"49005","51","2059","9","0.0384897"
"49005","51","2059","10","0.0375812"
"49005","51","2059","11","0.0365523"
"49005","51","2059","12","0.0355007"
"49005","51","2059","13","0.0341456"
"49005","51","2059","14","0.0328153"
"49005","51","2059","15","0.031531"
"49005","51","2059","16","0.0300223"
"49005","51","2059","17","0.0284984"
"49005","51","2059","18","0.0268542"
"49005","51","2059","19","0.025271"
"49005","51","2059","20","0.0235064"
"49005","51","2059","21","0.0219168"
"49005","51","2059","22","0.0204621"
"49005","51","2059","23","0.0190516"
"49005","51","2059","24","0.0176732"
"49005","51","2059","25","0.0163768"
"49005","51","2059","26","0.0151117"
"49005","51","2059","27","0.0139557"
"49005","51","2059","28","0.0129115"
"49005","51","2059","29","0.0119917"
"49005","51","2059","30","0.092"
"49005","51","2060","0","0.0438781"
"49005","51","2060","1","0.0435037"
"49005","51","2060","2","0.0431372"
"49005","51","2060","3","0.0427739"
"49005","51","2060","4","0.042411"
"49005","51","2060","5","0.0417736"
"49005","51","2060","6","0.0408746"
"49005","51","2060","7","0.0399841"
"49005","51","2060","8","0.0388445"
"49005","51","2060","9","0.0384132"
"49005","51","2060","10","0.0374254"
"49005","51","2060","11","0.0363025"
"49005","51","2060","12","0.0353086"
"49005","51","2060","13","0.0340666"
"49005","51","2060","14","0.0327662"
"49005","51","2060","15","0.0314897"
"49005","51","2060","16","0.0300563"
"49005","51","2060","17","0.0286181"
"49005","51","2060","18","0.0269839"
"49005","51","2060","19","0.025427"
"49005","51","2060","20","0.0237669"
"49005","51","2060","21","0.0221074"
"49005","51","2060","22","0.0206124"
"49005","51","2060","23","0.0191138"
"49005","51","2060","24","0.0177963"
"49005","51","2060","25","0.0165087"
"49005","51","2060","26","0.0151933"
"49005","51","2060","27","0.0140197"
"49005","51","2060","28","0.0129472"
"49005","51","2060","29","0.0118961"
"49005","51","2060","30","0.092"
"49005","52","2023","0","0.0523669"
"49005","52","2023","1","0.0612183"
"49005","52","2023","2","0.0476142"
"49005","52","2023","3","0.0495576"
"49005","52","2023","4","0.0583031"
"49005","52","2023","5","0.0521789"
"49005","52","2023","6","0.0509241"
"49005","52","2023","7","0.04612"
"49005","52","2023","8","0.0468141"
"49005","52","2023","9","0.0401264"
"49005","52","2023","10","0.0296171"
"49005","52","2023","11","0.0303983"
"49005","52","2023","12","0.0284984"
"49005","52","2023","13","0.0179456"
"49005","52","2023","14","0.0151121"
"49005","52","2023","15","0.0292796"
"49005","52","2023","16","0.0328672"
"49005","52","2023","17","0.0319281"
"49005","52","2023","18","0.0289422"
"49005","52","2023","19","0.0289422"
"49005","52","2023","20","0.0250608"
"49005","52","2023","21","0.0194917"
"49005","52","2023","22","0.0232044"
"49005","52","2023","23","0.0193774"
"49005","52","2023","24","0.0203001"
"49005","52","2023","25","0.0129183"
"49005","52","2023","26","0.0146767"
"49005","52","2023","27","0.0100902"
"49005","52","2023","28","0.0110075"
"49005","52","2023","29","0.00911848"
"49005","52","2023","30","0.056"
"49005","52","2024","0","0.052783"
"49005","52","2024","1","0.0510097"
"49005","52","2024","2","0.0596316"
"49005","52","2024","3","0.0463801"
"49005","52","2024","4","0.0482732"
"49005","52","2024","5","0.0564826"
"49005","52","2024","6","0.0502727"
"49005","52","2024","7","0.0490638"
"49005","52","2024","8","0.0441904"
"49005","52","2024","9","0.0448555"
"49005","52","2024","10","0.0384476"
"49005","52","2024","11","0.0282208"
"49005","52","2024","12","0.0289652"
"49005","52","2024","13","0.0270037"
"49005","52","2024","14","0.0170043"
"49005","52","2024","15","0.0143194"
"49005","52","2024","16","0.0275885"
"49005","52","2024","17","0.0309689"
"49005","52","2024","18","0.0299146"
"49005","52","2024","19","0.027117"
"49005","52","2024","20","0.0269634"
"49005","52","2024","21","0.0233474"
"49005","52","2024","22","0.0181591"
"49005","52","2024","23","0.0214948"
"49005","52","2024","24","0.0179498"
"49005","52","2024","25","0.0188045"
"49005","52","2024","26","0.011898"
"49005","52","2024","27","0.0135175"
"49005","52","2024","28","0.00929325"
"49005","52","2024","29","0.0100797"
"49005","52","2024","30","0.056"
"49005","52","2025","0","0.0525935"
"49005","52","2025","1","0.0514496"
"49005","52","2025","2","0.0497211"
"49005","52","2025","3","0.0581252"
"49005","52","2025","4","0.0452085"
"49005","52","2025","5","0.0468047"
"49005","52","2025","6","0.054473"
"49005","52","2025","7","0.048484"
"49005","52","2025","8","0.047065"
"49005","52","2025","9","0.0423902"
"49005","52","2025","10","0.0430282"
"49005","52","2025","11","0.0366829"
"49005","52","2025","12","0.0269255"
"49005","52","2025","13","0.0274863"
"49005","52","2025","14","0.0256249"
"49005","52","2025","15","0.0161361"
"49005","52","2025","16","0.0135144"
"49005","52","2025","17","0.0260376"
"49005","52","2025","18","0.0290681"
"49005","52","2025","19","0.0280786"
"49005","52","2025","20","0.0253128"
"49005","52","2025","21","0.0251694"
"49005","52","2025","22","0.0217939"
"49005","52","2025","23","0.0168572"
"49005","52","2025","24","0.0199537"
"49005","52","2025","25","0.0166629"
"49005","52","2025","26","0.0173593"
"49005","52","2025","27","0.0109836"
"49005","52","2025","28","0.0124786"
"49005","52","2025","29","0.00853108"
"49005","52","2025","30","0.056"
"49005","52","2026","0","0.0520883"
"49005","52","2026","1","0.0511982"
"49005","52","2026","2","0.0500846"
"49005","52","2026","3","0.048402"
"49005","52","2026","4","0.0565831"
"49005","52","2026","5","0.0437794"
"49005","52","2026","6","0.0450872"
"49005","52","2026","7","0.0524741"
"49005","52","2026","8","0.0464586"
"49005","52","2026","9","0.0450988"
"49005","52","2026","10","0.0406193"
"49005","52","2026","11","0.041012"
"49005","52","2026","12","0.0349641"
"49005","52","2026","13","0.0255271"
"49005","52","2026","14","0.0260587"
"49005","52","2026","15","0.024294"
"49005","52","2026","16","0.015216"
"49005","52","2026","17","0.0127438"
"49005","52","2026","18","0.0244206"
"49005","52","2026","19","0.0272629"
"49005","52","2026","20","0.0261921"
"49005","52","2026","21","0.0236122"
"49005","52","2026","22","0.0234784"
"49005","52","2026","23","0.020219"
"49005","52","2026","24","0.015639"
"49005","52","2026","25","0.0185118"
"49005","52","2026","26","0.015374"
"49005","52","2026","27","0.0160166"
"49005","52","2026","28","0.010134"
"49005","52","2026","29","0.01145"
"49005","52","2026","30","0.056"
"49005","52","2027","0","0.051637"
"49005","52","2027","1","0.0508906"
"49005","52","2027","2","0.050021"
"49005","52","2027","3","0.048933"
"49005","52","2027","4","0.0472891"
"49005","52","2027","5","0.0549942"
"49005","52","2027","6","0.0423272"
"49005","52","2027","7","0.0435917"
"49005","52","2027","8","0.0504666"
"49005","52","2027","9","0.0446812"
"49005","52","2027","10","0.0433735"
"49005","52","2027","11","0.0388586"
"49005","52","2027","12","0.0392343"
"49005","52","2027","13","0.0332706"
"49005","52","2027","14","0.0242907"
"49005","52","2027","15","0.0247966"
"49005","52","2027","16","0.0229937"
"49005","52","2027","17","0.0144016"
"49005","52","2027","18","0.0119969"
"49005","52","2027","19","0.0229893"
"49005","52","2027","20","0.0255263"
"49005","52","2027","21","0.0245237"
"49005","52","2027","22","0.0221081"
"49005","52","2027","23","0.0218634"
"49005","52","2027","24","0.0188282"
"49005","52","2027","25","0.0145632"
"49005","52","2027","26","0.0171442"
"49005","52","2027","27","0.0142383"
"49005","52","2027","28","0.0148334"
"49005","52","2027","29","0.00933379"
"49005","52","2027","30","0.056"
"49005","52","2028","0","0.0508547"
"49005","52","2028","1","0.0503967"
"49005","52","2028","2","0.0496683"
"49005","52","2028","3","0.0488195"
"49005","52","2028","4","0.0477577"
"49005","52","2028","5","0.0459104"
"49005","52","2028","6","0.0531086"
"49005","52","2028","7","0.0408759"
"49005","52","2028","8","0.0418733"
"49005","52","2028","9","0.0484772"
"49005","52","2028","10","0.0429198"
"49005","52","2028","11","0.041441"
"49005","52","2028","12","0.0371273"
"49005","52","2028","13","0.0372848"
"49005","52","2028","14","0.0316174"
"49005","52","2028","15","0.0230837"
"49005","52","2028","16","0.0234372"
"49005","52","2028","17","0.0217332"
"49005","52","2028","18","0.0135382"
"49005","52","2028","19","0.0112776"
"49005","52","2028","20","0.0214929"
"49005","52","2028","21","0.0238648"
"49005","52","2028","22","0.0229275"
"49005","52","2028","23","0.0205556"
"49005","52","2028","24","0.0203281"
"49005","52","2028","25","0.017506"
"49005","52","2028","26","0.0134658"
"49005","52","2028","27","0.0158523"
"49005","52","2028","28","0.0131653"
"49005","52","2028","29","0.0136394"
"49005","52","2028","30","0.056"
"49005","52","2029","0","0.0498608"
"49005","52","2029","1","0.0499368"
"49005","52","2029","2","0.0494871"
"49005","52","2029","3","0.0487718"
"49005","52","2029","4","0.0479383"
"49005","52","2029","5","0.0466431"
"49005","52","2029","6","0.0445961"
"49005","52","2029","7","0.0515882"
"49005","52","2029","8","0.0394896"
"49005","52","2029","9","0.0404531"
"49005","52","2029","10","0.046833"
"49005","52","2029","11","0.0412371"
"49005","52","2029","12","0.0398163"
"49005","52","2029","13","0.0354753"
"49005","52","2029","14","0.0356258"
"49005","52","2029","15","0.0302106"
"49005","52","2029","16","0.0219345"
"49005","52","2029","17","0.0222704"
"49005","52","2029","18","0.0205363"
"49005","52","2029","19","0.0127926"
"49005","52","2029","20","0.0105969"
"49005","52","2029","21","0.0201956"
"49005","52","2029","22","0.0224243"
"49005","52","2029","23","0.0214223"
"49005","52","2029","24","0.0192061"
"49005","52","2029","25","0.0189936"
"49005","52","2029","26","0.0162642"
"49005","52","2029","27","0.0125105"
"49005","52","2029","28","0.0147277"
"49005","52","2029","29","0.0121618"
"49005","52","2029","30","0.056"
"49005","52","2030","0","0.0485666"
"49005","52","2030","1","0.0489699"
"49005","52","2030","2","0.0490446"
"49005","52","2030","3","0.0486029"
"49005","52","2030","4","0.0479003"
"49005","52","2030","5","0.0468258"
"49005","52","2030","6","0.0453116"
"49005","52","2030","7","0.0433231"
"49005","52","2030","8","0.0498402"
"49005","52","2030","9","0.0381515"
"49005","52","2030","10","0.0390824"
"49005","52","2030","11","0.0449961"
"49005","52","2030","12","0.0396197"
"49005","52","2030","13","0.038042"
"49005","52","2030","14","0.0338945"
"49005","52","2030","15","0.0340383"
"49005","52","2030","16","0.0287031"
"49005","52","2030","17","0.02084"
"49005","52","2030","18","0.0210402"
"49005","52","2030","19","0.0194019"
"49005","52","2030","20","0.0120177"
"49005","52","2030","21","0.00995496"
"49005","52","2030","22","0.0189722"
"49005","52","2030","23","0.0209462"
"49005","52","2030","24","0.0200102"
"49005","52","2030","25","0.0179401"
"49005","52","2030","26","0.0176402"
"49005","52","2030","27","0.0151052"
"49005","52","2030","28","0.0116191"
"49005","52","2030","29","0.0135997"
"49005","52","2030","30","0.056"
"49005","52","2031","0","0.0475413"
"49005","52","2031","1","0.04786"
"49005","52","2031","2","0.0482574"
"49005","52","2031","3","0.048331"
"49005","52","2031","4","0.0478957"
"49005","52","2031","5","0.0469389"
"49005","52","2031","6","0.0456274"
"49005","52","2031","7","0.0441519"
"49005","52","2031","8","0.041975"
"49005","52","2031","9","0.0482893"
"49005","52","2031","10","0.0369643"
"49005","52","2031","11","0.0376504"
"49005","52","2031","12","0.0433474"
"49005","52","2031","13","0.0379492"
"49005","52","2031","14","0.0364381"
"49005","52","2031","15","0.0324654"
"49005","52","2031","16","0.0324152"
"49005","52","2031","17","0.0273344"
"49005","52","2031","18","0.0197311"
"49005","52","2031","19","0.0199207"
"49005","52","2031","20","0.0182624"
"49005","52","2031","21","0.0113119"
"49005","52","2031","22","0.00937031"
"49005","52","2031","23","0.0177532"
"49005","52","2031","24","0.0196003"
"49005","52","2031","25","0.0187245"
"49005","52","2031","26","0.0166883"
"49005","52","2031","27","0.0164093"
"49005","52","2031","28","0.0140513"
"49005","52","2031","29","0.0107442"
"49005","52","2031","30","0.056"
"49005","52","2032","0","0.0469759"
"49005","52","2032","1","0.0467389"
"49005","52","2032","2","0.0470521"
"49005","52","2032","3","0.0474429"
"49005","52","2032","4","0.0475152"
"49005","52","2032","5","0.0468244"
"49005","52","2032","6","0.0456314"
"49005","52","2032","7","0.0443564"
"49005","52","2032","8","0.0426797"
"49005","52","2032","9","0.0405754"
"49005","52","2032","10","0.0466792"
"49005","52","2032","11","0.0355289"
"49005","52","2032","12","0.0361884"
"49005","52","2032","13","0.0414262"
"49005","52","2032","14","0.0362673"
"49005","52","2032","15","0.0348231"
"49005","52","2032","16","0.0308483"
"49005","52","2032","17","0.0308006"
"49005","52","2032","18","0.0258229"
"49005","52","2032","19","0.0186401"
"49005","52","2032","20","0.0187098"
"49005","52","2032","21","0.0171523"
"49005","52","2032","22","0.0106243"
"49005","52","2032","23","0.00874931"
"49005","52","2032","24","0.0165766"
"49005","52","2032","25","0.0183013"
"49005","52","2032","26","0.0173808"
"49005","52","2032","27","0.0154907"
"49005","52","2032","28","0.0152317"
"49005","52","2032","29","0.0129658"
"49005","52","2032","30","0.056"
"49005","52","2033","0","0.0466007"
"49005","52","2033","1","0.0463779"
"49005","52","2033","2","0.0461439"
"49005","52","2033","3","0.0464531"
"49005","52","2033","4","0.0468389"
"49005","52","2033","5","0.0466338"
"49005","52","2033","6","0.0456833"
"49005","52","2033","7","0.0445193"
"49005","52","2033","8","0.0430172"
"49005","52","2033","9","0.0413912"
"49005","52","2033","10","0.0393504"
"49005","52","2033","11","0.0449982"
"49005","52","2033","12","0.0342495"
"49005","52","2033","13","0.0346746"
"49005","52","2033","14","0.0396934"
"49005","52","2033","15","0.0347502"
"49005","52","2033","16","0.0331638"
"49005","52","2033","17","0.0293784"
"49005","52","2033","18","0.0291537"
"49005","52","2033","19","0.0244422"
"49005","52","2033","20","0.0175349"
"49005","52","2033","21","0.0176005"
"49005","52","2033","22","0.0161353"
"49005","52","2033","23","0.00993252"
"49005","52","2033","24","0.00817964"
"49005","52","2033","25","0.0154973"
"49005","52","2033","26","0.0170032"
"49005","52","2033","27","0.016148"
"49005","52","2033","28","0.014392"
"49005","52","2033","29","0.0140627"
"49005","52","2033","30","0.056"
"49005","52","2034","0","0.0463216"
"49005","52","2034","1","0.0461027"
"49005","52","2034","2","0.0458823"
"49005","52","2034","3","0.0456507"
"49005","52","2034","4","0.0459567"
"49005","52","2034","5","0.0460592"
"49005","52","2034","6","0.0455796"
"49005","52","2034","7","0.0446506"
"49005","52","2034","8","0.0432476"
"49005","52","2034","9","0.0417885"
"49005","52","2034","10","0.0402089"
"49005","52","2034","11","0.0379919"
"49005","52","2034","12","0.0434447"
"49005","52","2034","13","0.032863"
"49005","52","2034","14","0.0332709"
"49005","52","2034","15","0.0380865"
"49005","52","2034","16","0.0331364"
"49005","52","2034","17","0.0316236"
"49005","52","2034","18","0.027839"
"49005","52","2034","19","0.027626"
"49005","52","2034","20","0.0230157"
"49005","52","2034","21","0.0165116"
"49005","52","2034","22","0.0165733"
"49005","52","2034","23","0.0150975"
"49005","52","2034","24","0.00929366"
"49005","52","2034","25","0.00765353"
"49005","52","2034","26","0.0144082"
"49005","52","2034","27","0.0158083"
"49005","52","2034","28","0.0150131"
"49005","52","2034","29","0.0132948"
"49005","52","2034","30","0.056"
"49005","52","2035","0","0.0462707"
"49005","52","2035","1","0.0458042"
"49005","52","2035","2","0.0455877"
"49005","52","2035","3","0.0453698"
"49005","52","2035","4","0.0451408"
"49005","52","2035","5","0.0451683"
"49005","52","2035","6","0.0449934"
"49005","52","2035","7","0.0445249"
"49005","52","2035","8","0.0433501"
"49005","52","2035","9","0.041988"
"49005","52","2035","10","0.0405713"
"49005","52","2035","11","0.038797"
"49005","52","2035","12","0.0366579"
"49005","52","2035","13","0.0416592"
"49005","52","2035","14","0.0315124"
"49005","52","2035","15","0.0319035"
"49005","52","2035","16","0.0362932"
"49005","52","2035","17","0.0315762"
"49005","52","2035","18","0.0299453"
"49005","52","2035","19","0.0263615"
"49005","52","2035","20","0.0259945"
"49005","52","2035","21","0.0216565"
"49005","52","2035","22","0.0155365"
"49005","52","2035","23","0.0154954"
"49005","52","2035","24","0.0141156"
"49005","52","2035","25","0.00868919"
"49005","52","2035","26","0.00710992"
"49005","52","2035","27","0.0133848"
"49005","52","2035","28","0.0146854"
"49005","52","2035","29","0.0138569"
"49005","52","2035","30","0.056"
"49005","52","2036","0","0.0462595"
"49005","52","2036","1","0.0457789"
"49005","52","2036","2","0.0453174"
"49005","52","2036","3","0.0451032"
"49005","52","2036","4","0.0448876"
"49005","52","2036","5","0.0443917"
"49005","52","2036","6","0.0441492"
"49005","52","2036","7","0.0439782"
"49005","52","2036","8","0.0432545"
"49005","52","2036","9","0.0421133"
"49005","52","2036","10","0.04079"
"49005","52","2036","11","0.0391717"
"49005","52","2036","12","0.0374586"
"49005","52","2036","13","0.0351745"
"49005","52","2036","14","0.0399735"
"49005","52","2036","15","0.0302372"
"49005","52","2036","16","0.0304221"
"49005","52","2036","17","0.034608"
"49005","52","2036","18","0.0299216"
"49005","52","2036","19","0.0283762"
"49005","52","2036","20","0.0248229"
"49005","52","2036","21","0.0244773"
"49005","52","2036","22","0.0203924"
"49005","52","2036","23","0.0145369"
"49005","52","2036","24","0.0144985"
"49005","52","2036","25","0.0132074"
"49005","52","2036","26","0.00807831"
"49005","52","2036","27","0.00661007"
"49005","52","2036","28","0.0124438"
"49005","52","2036","29","0.0135654"
"49005","52","2036","30","0.056"
"49005","52","2037","0","0.0461916"
"49005","52","2037","1","0.0457614"
"49005","52","2037","2","0.045286"
"49005","52","2037","3","0.0448295"
"49005","52","2037","4","0.0446176"
"49005","52","2037","5","0.0441366"
"49005","52","2037","6","0.0433842"
"49005","52","2037","7","0.0431472"
"49005","52","2037","8","0.0427178"
"49005","52","2037","9","0.0420149"
"49005","52","2037","10","0.0409063"
"49005","52","2037","11","0.0393777"
"49005","52","2037","12","0.0378154"
"49005","52","2037","13","0.0359383"
"49005","52","2037","14","0.0337469"
"49005","52","2037","15","0.038351"
"49005","52","2037","16","0.0288296"
"49005","52","2037","17","0.0290059"
"49005","52","2037","18","0.0327905"
"49005","52","2037","19","0.0283502"
"49005","52","2037","20","0.0267167"
"49005","52","2037","21","0.0233712"
"49005","52","2037","22","0.0230458"
"49005","52","2037","23","0.0190783"
"49005","52","2037","24","0.0136001"
"49005","52","2037","25","0.0135641"
"49005","52","2037","26","0.0122775"
"49005","52","2037","27","0.00750953"
"49005","52","2037","28","0.00614467"
"49005","52","2037","29","0.0114934"
"49005","52","2037","30","0.056"
"49005","52","2038","0","0.0461344"
"49005","52","2038","1","0.0456118"
"49005","52","2038","2","0.0451869"
"49005","52","2038","3","0.0447175"
"49005","52","2038","4","0.0442667"
"49005","52","2038","5","0.0437902"
"49005","52","2038","6","0.0430536"
"49005","52","2038","7","0.0423197"
"49005","52","2038","8","0.04183"
"49005","52","2038","9","0.0414137"
"49005","52","2038","10","0.0407322"
"49005","52","2038","11","0.0394124"
"49005","52","2038","12","0.0379396"
"49005","52","2038","13","0.0362078"
"49005","52","2038","14","0.0344104"
"49005","52","2038","15","0.0323122"
"49005","52","2038","16","0.0364908"
"49005","52","2038","17","0.0274313"
"49005","52","2038","18","0.0274252"
"49005","52","2038","19","0.0310036"
"49005","52","2038","20","0.0266354"
"49005","52","2038","21","0.0251007"
"49005","52","2038","22","0.0219576"
"49005","52","2038","23","0.0215138"
"49005","52","2038","24","0.01781"
"49005","52","2038","25","0.012696"
"49005","52","2038","26","0.0125811"
"49005","52","2038","27","0.0113877"
"49005","52","2038","28","0.00696531"
"49005","52","2038","29","0.00566254"
"49005","52","2038","30","0.056"
"49005","52","2039","0","0.0460531"
"49005","52","2039","1","0.0453102"
"49005","52","2039","2","0.0447969"
"49005","52","2039","3","0.0443797"
"49005","52","2039","4","0.0439187"
"49005","52","2039","5","0.0432085"
"49005","52","2039","6","0.0424788"
"49005","52","2039","7","0.0417643"
"49005","52","2039","8","0.0407968"
"49005","52","2039","9","0.0403247"
"49005","52","2039","10","0.0399233"
"49005","52","2039","11","0.0390204"
"49005","52","2039","12","0.037756"
"49005","52","2039","13","0.036116"
"49005","52","2039","14","0.0344674"
"49005","52","2039","15","0.0327564"
"49005","52","2039","16","0.0305639"
"49005","52","2039","17","0.0345164"
"49005","52","2039","18","0.0257813"
"49005","52","2039","19","0.0257756"
"49005","52","2039","20","0.0289515"
"49005","52","2039","21","0.0248724"
"49005","52","2039","22","0.0234393"
"49005","52","2039","23","0.0203716"
"49005","52","2039","24","0.0199599"
"49005","52","2039","25","0.0165236"
"49005","52","2039","26","0.0117023"
"49005","52","2039","27","0.0115964"
"49005","52","2039","28","0.0104964"
"49005","52","2039","29","0.00637806"
"49005","52","2039","30","0.056"
"49005","52","2040","0","0.0460732"
"49005","52","2040","1","0.045299"
"49005","52","2040","2","0.0445683"
"49005","52","2040","3","0.0440634"
"49005","52","2040","4","0.043653"
"49005","52","2040","5","0.0429301"
"49005","52","2040","6","0.0419709"
"49005","52","2040","7","0.0412621"
"49005","52","2040","8","0.0403118"
"49005","52","2040","9","0.0393779"
"49005","52","2040","10","0.0389222"
"49005","52","2040","11","0.0382899"
"49005","52","2040","12","0.0374239"
"49005","52","2040","13","0.0359797"
"49005","52","2040","14","0.0344168"
"49005","52","2040","15","0.0328457"
"49005","52","2040","16","0.0310143"
"49005","52","2040","17","0.0289384"
"49005","52","2040","18","0.032469"
"49005","52","2040","19","0.024252"
"49005","52","2040","20","0.0240885"
"49005","52","2040","21","0.0270565"
"49005","52","2040","22","0.0232444"
"49005","52","2040","23","0.0217613"
"49005","52","2040","24","0.0189132"
"49005","52","2040","25","0.018531"
"49005","52","2040","26","0.0152393"
"49005","52","2040","27","0.0107927"
"49005","52","2040","28","0.0106951"
"49005","52","2040","29","0.00961622"
"49005","52","2040","30","0.056"
"49005","52","2041","0","0.0459401"
"49005","52","2041","1","0.0454682"
"49005","52","2041","2","0.0447042"
"49005","52","2041","3","0.0439831"
"49005","52","2041","4","0.0434848"
"49005","52","2041","5","0.0428159"
"49005","52","2041","6","0.0418474"
"49005","52","2041","7","0.0409123"
"49005","52","2041","8","0.0399719"
"49005","52","2041","9","0.0390514"
"49005","52","2041","10","0.0381467"
"49005","52","2041","11","0.0374699"
"49005","52","2041","12","0.0368612"
"49005","52","2041","13","0.0358013"
"49005","52","2041","14","0.0344197"
"49005","52","2041","15","0.0329245"
"49005","52","2041","16","0.031223"
"49005","52","2041","17","0.0294821"
"49005","52","2041","18","0.0273338"
"49005","52","2041","19","0.0306686"
"49005","52","2041","20","0.0227607"
"49005","52","2041","21","0.0226072"
"49005","52","2041","22","0.0253927"
"49005","52","2041","23","0.0216745"
"49005","52","2041","24","0.0202916"
"49005","52","2041","25","0.0176358"
"49005","52","2041","26","0.0171674"
"49005","52","2041","27","0.0141179"
"49005","52","2041","28","0.00999853"
"49005","52","2041","29","0.00984344"
"49005","52","2041","30","0.056"
"49005","52","2042","0","0.0457353"
"49005","52","2042","1","0.0453644"
"49005","52","2042","2","0.0448984"
"49005","52","2042","3","0.0441439"
"49005","52","2042","4","0.0434319"
"49005","52","2042","5","0.0426774"
"49005","52","2042","6","0.0417624"
"49005","52","2042","7","0.0408177"
"49005","52","2042","8","0.0396587"
"49005","52","2042","9","0.0387472"
"49005","52","2042","10","0.0378548"
"49005","52","2042","11","0.0367476"
"49005","52","2042","12","0.0360957"
"49005","52","2042","13","0.0352868"
"49005","52","2042","14","0.0342722"
"49005","52","2042","15","0.0329495"
"49005","52","2042","16","0.0313196"
"49005","52","2042","17","0.029701"
"49005","52","2042","18","0.027867"
"49005","52","2042","19","0.0258364"
"49005","52","2042","20","0.0288034"
"49005","52","2042","21","0.0213764"
"49005","52","2042","22","0.0212323"
"49005","52","2042","23","0.0236951"
"49005","52","2042","24","0.0202255"
"49005","52","2042","25","0.018935"
"49005","52","2042","26","0.0163503"
"49005","52","2042","27","0.015916"
"49005","52","2042","28","0.0130888"
