"yearid","countyid","sourcetypeid","County_FIPS","M4_Veh","M4_VMT","M4_VMT_Total","M4_Pop_Factor","M4_pop_factor_grow","DMV_veh_22","HPMS_VMT_s_22","Adj_pop_factor"
"2026","49039","41",\N,"37","2219","774503","47.7726","0.01765","0","0","36.537"
"2026","49039","42",\N,"11","682","774503","14.2027","-0.009854","0","0","10.8624"
"2026","49039","43",\N,"61","1240","774503","78.7602","0.02371","0","0","60.2368"
"2026","49039","51",\N,"8","320","774503","10.3292","0.131595","0","0","7.8999"
"2026","49039","52",\N,"1149","32178","774503","1483.53","0.018512","0","0","1134.62"
"2026","49039","53",\N,"50","2164","774503","64.5575","0.010353","0","0","49.3744"
"2026","49039","54",\N,"159","1833","774503","205.293","0.015698","0","0","157.01"
"2026","49039","61",\N,"249","23231","774503","321.496","0.006312","0","0","245.884"
"2026","49039","62",\N,"121","26448","774503","156.229","0.006787","0","0","119.486"
"2026","49041","11",\N,"1298","2365","1093440","1187.08","-0.003982","0","0","432.677"
"2026","49041","21",\N,"10632","272085","1093440","9723.43","-0.029973","0","0","4980.28"
"2026","49041","31",\N,"21428","595719","1093440","19596.9","0.014121","0","0","10447.7"
"2026","49041","32",\N,"1776","50915","1093440","1624.23","0.014057","0","0","865.96"
"2026","49041","41",\N,"58","3496","1093440","53.0436","0.008027","0","0","38.789"
"2026","49041","42",\N,"17","1073","1093440","15.5472","-0.009353","0","0","11.3692"
"2026","49041","43",\N,"88","1799","1093440","80.4799","0.013685","0","0","58.8523"
"2026","49041","51",\N,"11","474","1093440","10.06","-0.009353","0","0","7.3565"
"2026","49041","52",\N,"1669","46844","1093440","1526.37","0.019353","0","0","1116.19"
"2026","49041","53",\N,"71","3057","1093440","64.9326","0.019361","0","0","47.4831"
"2026","49041","54",\N,"238","2744","1093440","217.661","0.020667","0","0","159.169"
"2026","49041","61",\N,"384","35907","1093440","351.185","0.006372","0","0","256.81"
"2026","49041","62",\N,"352","76963","1093440","321.92","0.004921","0","0","235.409"
"2026","49043","11",\N,"2777","5132","2449230","1133.83","-0.003859","0","0","608.527"
"2026","49043","21",\N,"25349","659093","2449230","10349.8","-0.029128","0","0","5337.17"
"2026","49043","31",\N,"46284","1304630","2449230","18897.4","0.014964","0","0","10143.4"
"2026","49043","32",\N,"4168","121373","2449230","1701.76","0.015102","0","0","913.543"
"2026","49043","41",\N,"126","7635","2449230","51.4447","0.01566","0","0","37.3144"
"2026","49043","42",\N,"38","2436","2449230","15.5151","0.018274","0","0","11.2536"
"2026","49043","43",\N,"181","3744","2449230","73.9007","0.019645","0","0","53.6025"
"2026","49043","51",\N,"24","1014","2449230","9.79899","0.034585","0","0","7.1075"
"2026","49043","52",\N,"3484","98984","2449230","1422.49","0.019873","0","0","1031.77"
"2026","49043","53",\N,"149","6468","2449230","60.8354","0.018829","0","0","44.1258"
"2026","49043","54",\N,"487","5679","2449230","198.838","0.01867","0","0","144.223"
"2026","49043","61",\N,"777","73285","2449230","317.242","0.008348","0","0","230.106"
"2026","49043","62",\N,"726","159759","2449230","296.42","0.008141","0","0","215.002"
"2026","49045","11",\N,"2950","5453","2484770","1187.23","-0.003574","0","0","805.986"
"2026","49045","21",\N,"25633","665729","2484770","10316","-0.02928","0","0","7689.81"
"2026","49045","31",\N,"47625","1341430","2484770","19166.8","0.014842","0","0","14871.7"
"2026","49045","32",\N,"4181","121594","2484770","1682.65","0.014657","0","0","1305.56"
"2026","49045","41",\N,"129","7799","2484770","51.9163","0.014963","0","0","42.0505"
"2026","49045","42",\N,"38","2413","2484770","15.2932","0.018153","0","0","1.5341"
"2026","49045","43",\N,"186","3850","2484770","74.8561","0.018745","0","0","35.5176"
"2026","49045","51",\N,"23","1003","2484770","9.25639","-0.008641","0","0","7.4974"
"2026","49045","52",\N,"3484","98787","2484770","1402.14","0.019751","0","0","1135.69"
"2026","49045","53",\N,"150","6528","2484770","60.3678","0.01852","0","0","48.896"
"2026","49045","54",\N,"495","5757","2484770","199.214","0.020214","0","0","161.357"
"2026","49045","61",\N,"756","71158","2484770","304.254","0.005997","0","0","246.436"
"2026","49045","62",\N,"699","153267","2484770","281.314","0.00721","0","0","227.855"
"2026","49047","11",\N,"1686","3093","1252010","1346.63","-0.00453","0","0","772.055"
"2026","49047","21",\N,"12837","331265","1252010","10253.1","-0.029885","0","0","6983.12"
"2026","49047","31",\N,"25809","722305","1252010","20614","0.014206","0","0","14613.6"
"2026","49047","32",\N,"2138","61775","1252010","1707.65","0.013985","0","0","1210.36"
"2026","49047","41",\N,"59","3566","1252010","47.1241","0.007828","0","0","39.2378"
"2026","49047","42",\N,"17","1101","1252010","13.5781","-0.009254","0","0","11.3058"
"2026","49047","43",\N,"93","1916","1252010","74.2804","0.012521","0","0","61.8494"
"2026","49047","51",\N,"11","489","1252010","8.78586","-0.009254","0","0","7.3155"
"2026","49047","52",\N,"1737","49047","1252010","1387.37","0.018902","0","0","1155.19"
"2026","49047","53",\N,"77","3329","1252010","61.501","0.017166","0","0","51.2086"
"2026","49047","54",\N,"240","2787","1252010","191.691","0.01615","0","0","159.611"
"2026","49047","61",\N,"358","33595","1252010","285.94","0.004779","0","0","238.087"
"2026","49047","62",\N,"172","37744","1252010","137.379","0.008333","0","0","114.388"
"2026","49049","11","4","15491","29479","13138300","1179.08","-0.002124","0","0","857.727"
"2026","49049","21","4","155440","4152400","13138300","11831.1","-0.027662","0","0","10022.9"
"2026","49049","31","4","242746","7051680","13138300","18476.3","0.016506","0","0","16292.6"
"2026","49049","32","4","24798","742345","13138300","1887.46","0.01651","0","0","1664.43"
"2026","49049","41","4","577","36121","13138300","43.9175","0.015869","0","0","35.3739"
"2026","49049","42","4","186","12272","13138300","14.1571","0.020411","0","0","5.2872"
"2026","49049","43","4","766","16420","13138300","58.303","0.016876","0","0","46.9609"
"2026","49049","51","4","101","4518","13138300","7.68747","0.013041","0","0","6.192"
"2026","49049","52","4","14799","434611","13138300","1126.4","0.021417","0","0","907.277"
"2026","49049","53","4","660","29638","13138300","50.235","0.022414","0","0","40.4624"
"2026","49049","54","4","1937","23366","13138300","147.432","0.021457","0","0","118.751"
"2026","49049","61","4","2649","258940","13138300","201.625","0.008591","0","0","162.401"
"2026","49049","62","4","1510","346472","13138300","114.931","0.008339","0","0","92.5731"
"2026","49051","11",\N,"1675","3072","1243300","1347.22","-0.004525","0","0","937.895"
"2026","49051","21",\N,"12726","328243","1243300","10235.7","-0.029862","0","0","7233.63"
"2026","49051","31",\N,"25651","717603","1243300","20631.4","0.014166","0","0","15176.4"
"2026","49051","32",\N,"2121","61261","1243300","1705.95","0.01415","0","0","1255"
"2026","49051","41",\N,"59","3542","1243300","47.4544","0.025483","0","0","37.0339"
"2026","49051","42",\N,"17","1094","1243300","13.6733","-0.009279","0","0","10.6708"
"2026","49051","43",\N,"92","1906","1243300","73.9967","0.012737","0","0","57.7478"
"2026","49051","51",\N,"11","487","1243300","8.84744","-0.009279","0","0","6.9046"
"2026","49051","52",\N,"1730","48819","1243300","1391.46","0.019599","0","0","1085.91"
"2026","49051","53",\N,"77","3313","1243300","61.9321","0.01714","0","0","48.3324"
"2026","49051","54",\N,"239","2774","1243300","192.231","0.016233","0","0","150.019"
"2026","49051","61",\N,"357","33512","1243300","287.14","0.004793","0","0","224.087"
"2026","49051","62",\N,"171","37672","1243300","137.537","0.002445","0","0","107.336"
"2026","49053","11",\N,"6473","12211","5312010","1218.56","-0.002639","0","0","1023.73"
"2026","49053","21",\N,"60359","1599520","5312010","11362.8","-0.028194","0","0","9560"
"2026","49053","31",\N,"100136","2880560","5312010","18850.9","0.015948","0","0","16508.7"
"2026","49053","32",\N,"9627","285757","5312010","1812.31","0.015965","0","0","1587.06"
"2026","49053","41",\N,"248","15338","5312010","46.6867","0.017036","0","0","38.0342"
"2026","49053","42",\N,"76","4934","5312010","14.3072","0.019253","0","0","11.6556"
"2026","49053","43",\N,"340","7194","5312010","64.006","0.016345","0","0","52.1436"
"2026","49053","51",\N,"43","1880","5312010","8.09487","0.01606","0","0","6.5946"
"2026","49053","52",\N,"6330","183501","5312010","1191.64","0.020814","0","0","970.792"
"2026","49053","53",\N,"282","12502","5312010","53.0873","0.021407","0","0","43.2485"
"2026","49053","54",\N,"865","10290","5312010","162.839","0.020752","0","0","132.66"
"2026","49053","61",\N,"1181","113571","5312010","222.327","0.007791","0","0","181.122"
"2026","49053","62",\N,"827","184749","5312010","155.685","0.00828","0","0","126.832"
"2026","49055","11",\N,"211","381","154461","1366.04","-0.000653","0","0","518.472"
"2026","49055","21",\N,"1482","37553","154461","9594.66","-0.030407","0","0","5315.54"
"2026","49055","31",\N,"3284","90623","154461","21261","0.013325","0","0","12256.8"
"2026","49055","32",\N,"255","7233","154461","1650.9","0.013727","0","0","951.642"
"2026","49055","41",\N,"7","444","154461","45.3189","-0.010126","0","0","33.2757"
"2026","49055","42",\N,"2","136","154461","12.9483","-0.010126","0","0","9.5073"
"2026","49055","43",\N,"12","252","154461","77.6895","-0.010126","0","0","57.0441"
"2026","49055","51",\N,"2","65","154461","12.9483","0.979749","0","0","9.5073"
"2026","49055","52",\N,"236","6575","154461","1527.89","0.020133","0","0","1121.87"
"2026","49055","53",\N,"10","440","154461","64.7413","-0.010126","0","0","47.5367"
"2026","49055","54",\N,"33","375","154461","213.646","0.020808","0","0","156.871"
"2026","49055","61",\N,"52","4843","154461","336.655","0.009284","0","0","247.191"
"2026","49055","62",\N,"25","5541","154461","161.853","-0.010126","0","0","118.842"
"2026","49057","11",\N,"5923","11275","4830830","1226.08","-0.002173","0","0","1322.94"
"2026","49057","21",\N,"57246","1529420","4830830","11850.1","-0.027695","0","0","12277.8"
"2026","49057","31",\N,"90173","2620070","4830830","18666.1","0.016467","0","0","20130.8"
"2026","49057","32",\N,"9054","271055","4830830","1874.21","0.016519","0","0","2021.35"
"2026","49057","41",\N,"214","13382","4830830","44.2988","0.016696","0","0","35.5909"
"2026","49057","42",\N,"67","4409","4830830","13.8692","0.023494","0","0","8.134"
"2026","49057","43",\N,"284","6095","4830830","58.789","0.014372","0","0","44.6797"
"2026","49057","51",\N,"36","1604","4830830","7.45213","0.021312","0","0","5.9873"
"2026","49057","52",\N,"5300","155637","4830830","1097.12","0.021466","0","0","881.457"
"2026","49057","53",\N,"240","10766","4830830","49.6809","0.022773","0","0","39.915"
"2026","49057","54",\N,"706","8514","4830830","146.145","0.021891","0","0","117.417"
"2026","49057","61",\N,"899","87864","4830830","186.096","0.008649","0","0","149.515"
"2026","49057","62",\N,"484","110739","4830830","100.19","0.00963","0","0","80.4953"
"2027","49001","11",\N,"989","1796","907222","1090.14","-0.005907","0","0","162.888"
"2027","49001","21",\N,"8121","206099","907222","8951.5","-0.032496","0","0","2278.97"
"2027","49001","31",\N,"17502","483850","907222","19291.9","0.01161","0","0","5112.58"
"2027","49001","32",\N,"1423","40316","907222","1568.52","0.011821","0","0","415.737"
"2027","49001","41",\N,"53","3139","907222","58.4201","0.008088","0","0","48.3343"
"2027","49001","42",\N,"15","943","907222","16.534","-0.010932","0","0","13.6795"
"2027","49001","43",\N,"79","1590","907222","87.079","0.014758","0","0","72.0455"
"2027","49001","51",\N,"10","421","907222","11.0227","-0.010932","0","0","9.1197"
"2027","49001","52",\N,"1507","41522","907222","1661.11","0.016729","0","0","1374.34"
"2027","49001","53",\N,"63","2651","907222","69.4428","0.021496","0","0","57.454"
"2027","49001","54",\N,"220","2495","907222","242.499","0.016799","0","0","200.633"
"2027","49001","61",\N,"364","33850","907222","401.225","0.005644","0","0","331.956"
"2027","49001","62",\N,"410","88550","907222","451.929","0.006248","0","0","373.907"
"2027","49003","11",\N,"3421","6389","3024630","1131.05","-0.005183","0","0","505.053"
"2027","49003","21",\N,"31250","818698","3024630","10331.8","-0.031347","0","0","4949.23"
"2027","49003","31",\N,"57649","1637680","3024630","19059.9","0.012739","0","0","9503.53"
"2027","49003","32",\N,"5355","156503","3024630","1770.47","0.012668","0","0","882.776"
"2027","49003","41",\N,"152","9143","3024630","50.2541","0.016926","0","0","38.2603"
"2027","49003","42",\N,"47","2961","3024630","15.5391","0.01169","0","0","1.0089"
"2027","49003","43",\N,"215","4438","3024630","71.0831","0.01374","0","0","33.4343"
"2027","49003","51",\N,"29","1217","3024630","9.58796","0.025528","0","0","7.2997"
"2027","49003","52",\N,"4207","118638","3024630","1390.91","0.017992","0","0","1058.95"
"2027","49003","53",\N,"181","7797","3024630","59.8421","0.018294","0","0","45.5599"
"2027","49003","54",\N,"578","6703","3024630","191.098","0.018354","0","0","145.49"
"2027","49003","61",\N,"900","85330","3024630","297.557","0.005811","0","0","226.541"
"2027","49003","62",\N,"771","169134","3024630","254.907","0.00582","0","0","194.07"
"2027","49005","11",\N,"3823","7166","2893330","1321.31","-0.005672","0","0","955.197"
"2027","49005","21",\N,"30772","808663","2893330","10635.5","-0.031588","0","0","8385.28"
"2027","49005","31",\N,"58304","1661320","2893330","20151.1","0.012481","0","0","16537.5"
"2027","49005","32",\N,"5196","152223","2893330","1795.85","0.01251","0","0","1473.96"
"2027","49005","41",\N,"135","8187","2893330","46.659","0.012404","0","0","34.7507"
"2027","49005","42",\N,"40","2527","2893330","13.8249","0.015288","0","0","10.2965"
"2027","49005","43",\N,"198","4116","2893330","68.4332","0.010317","0","0","50.9676"
"2027","49005","51",\N,"24","1031","2893330","8.29493","0.032946","0","0","6.1779"
"2027","49005","52",\N,"3640","102943","2893330","1258.06","0.017582","0","0","936.981"
"2027","49005","53",\N,"164","7110","2893330","56.682","0.014654","0","0","42.2156"
"2027","49005","54",\N,"501","5841","2893330","173.157","0.016277","0","0","128.964"
"2027","49005","61",\N,"669","63495","2893330","231.221","0.004927","0","0","172.209"
"2027","49005","62",\N,"312","68717","2893330","107.834","0.006028","0","0","80.3126"
"2027","49007","11",\N,"1439","2663","1098370","1310.12","-0.005832","0","0","454.125"
"2027","49007","21",\N,"11111","288530","1098370","10115.9","-0.032098","0","0","5027.73"
"2027","49007","31",\N,"22573","635567","1098370","20551.3","0.011925","0","0","10632"
"2027","49007","32",\N,"1926","55758","1098370","1753.51","0.011924","0","0","907.108"
"2027","49007","41",\N,"52","3119","1098370","47.3428","0.00873","0","0","37.685"
"2027","49007","42",\N,"15","972","1098370","13.6566","-0.010669","0","0","10.8707"
"2027","49007","43",\N,"80","1644","1098370","72.8351","0.014699","0","0","57.977"
"2027","49007","51",\N,"10","425","1098370","9.10439","-0.010669","0","0","7.2471"
"2027","49007","52",\N,"1518","42468","1098370","1382.05","0.017483","0","0","1100.11"
"2027","49007","53",\N,"67","2879","1098370","60.9994","0.019772","0","0","48.5557"
"2027","49007","54",\N,"208","2400","1098370","189.371","0.013699","0","0","150.74"
"2027","49007","61",\N,"307","28843","1098370","279.505","0.005711","0","0","222.487"
"2027","49007","62",\N,"151","33103","1098370","137.476","0.002611","0","0","109.432"
"2027","49009","11",\N,"144","261","106111","1357.07","-0.004813","0","0","264.799"
"2027","49009","21",\N,"984","24973","106111","9273.31","-0.033336","0","0","3436.39"
"2027","49009","31",\N,"2280","63039","106111","21486.9","0.010888","0","0","8291.04"
"2027","49009","32",\N,"177","5008","106111","1668.06","0.011127","0","0","644.307"
"2027","49009","41",\N,"5","305","106111","47.1205","-0.011724","0","0","30.8669"
"2027","49009","42",\N,"2","93","106111","18.8482","0.976553","0","0","12.3468"
"2027","49009","43",\N,"9","173","106111","84.8168","0.111811","0","0","55.5605"
"2027","49009","51",\N,"1","45","106111","9.42409","-0.011724","0","0","6.1734"
"2027","49009","52",\N,"164","4528","106111","1545.55","0.012983","0","0","1012.43"
"2027","49009","53",\N,"7","303","106111","65.9687","-0.011724","0","0","43.2137"
"2027","49009","54",\N,"23","259","106111","216.754","0.033198","0","0","141.988"
"2027","49009","61",\N,"36","3337","106111","339.267","0.016513","0","0","222.242"
"2027","49009","62",\N,"18","3787","106111","169.634","0.04641","0","0","111.121"
"2027","49011","11",\N,"9002","17282","7826180","1150.24","-0.004103","0","0","963.692"
"2027","49011","21",\N,"90911","2438370","7826180","11616.3","-0.030178","0","0","9609.63"
