"Index","Year","GeoID_WFRC","County_FIPS","GeoID_text","roadType","dummy","veh_11","veh_21","veh_31","veh_32","veh_41","veh_42","veh_43","veh_51","veh_52","veh_53","veh_54","veh_61","veh_62","Total"
" PI_2030","2030","0","31","PI","4","2030","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2030","2030","0","31","PI","5","2030","0.00218","0.26573","0.47314","0.03661","0.00661","0.00234","0.00386","0.0011","0.07321","0.00477","0.00511","0.06282","0.06252","1"
" PI_2030","2030","0","31","PI","55","2030","0.00277","0.33775","0.60131","0.04653","0.00035","0.00012","0.0002","0.00006","0.00383","0.00025","0.00027","0.00329","0.00327","1"
" PI_2031","2031","0","31","PI","4","2031","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2031","2031","0","31","PI","5","2031","0.00218","0.25857","0.47891","0.03694","0.00665","0.00234","0.00388","0.00112","0.07418","0.00482","0.0052","0.06283","0.06238","1"
" PI_2031","2031","0","31","PI","55","2031","0.00278","0.32907","0.60944","0.047","0.00035","0.00012","0.0002","0.00006","0.00389","0.00025","0.00027","0.0033","0.00327","1"
" PI_2032","2032","0","31","PI","4","2032","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2032","2032","0","31","PI","5","2032","0.00218","0.25172","0.48389","0.0372","0.00671","0.00234","0.00391","0.00114","0.07538","0.00489","0.00532","0.06296","0.06236","1"
" PI_2032","2032","0","31","PI","55","2032","0.00278","0.32095","0.61701","0.04743","0.00035","0.00012","0.00021","0.00006","0.00396","0.00026","0.00028","0.00331","0.00328","1"
" PI_2033","2033","0","31","PI","4","2033","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2033","2033","0","31","PI","5","2033","0.00218","0.2455","0.48879","0.03747","0.00674","0.00235","0.00393","0.00117","0.07637","0.00495","0.00543","0.06297","0.06215","1"
" PI_2033","2033","0","31","PI","55","2033","0.00279","0.31343","0.62405","0.04784","0.00035","0.00012","0.00021","0.00006","0.00402","0.00026","0.00029","0.00331","0.00327","1"
" PI_2034","2034","0","31","PI","4","2034","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2034","2034","0","31","PI","5","2034","0.00218","0.23985","0.49346","0.03773","0.00677","0.00235","0.00395","0.00118","0.07725","0.005","0.00554","0.06288","0.06186","1"
" PI_2034","2034","0","31","PI","55","2034","0.00279","0.30649","0.63057","0.04821","0.00036","0.00012","0.00021","0.00006","0.00407","0.00026","0.00029","0.00331","0.00326","1"
" PI_2035","2035","0","31","PI","4","2035","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2035","2035","0","31","PI","5","2035","0.00218","0.2347","0.49752","0.03796","0.0068","0.00235","0.00397","0.00121","0.0782","0.00505","0.00562","0.06279","0.06165","1"
" PI_2035","2035","0","31","PI","55","2035","0.00279","0.30021","0.63644","0.04856","0.00036","0.00012","0.00021","0.00006","0.00412","0.00027","0.0003","0.00331","0.00325","1"
" PI_2036","2036","0","31","PI","4","2036","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2036","2036","0","31","PI","5","2036","0.00218","0.23012","0.50107","0.03819","0.00683","0.00235","0.00399","0.00123","0.07914","0.0051","0.0057","0.0626","0.0615","1"
" PI_2036","2036","0","31","PI","55","2036","0.0028","0.29467","0.64159","0.04889","0.00036","0.00012","0.00021","0.00006","0.00418","0.00027","0.0003","0.0033","0.00325","1"
" PI_2037","2037","0","31","PI","4","2037","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2037","2037","0","31","PI","5","2037","0.00218","0.22611","0.50411","0.03837","0.00686","0.00235","0.00401","0.00126","0.08008","0.00516","0.00578","0.06226","0.06147","1"
" PI_2037","2037","0","31","PI","55","2037","0.0028","0.28981","0.6461","0.04918","0.00036","0.00012","0.00021","0.00007","0.00423","0.00027","0.00031","0.00329","0.00325","1"
" PI_2038","2038","0","31","PI","4","2038","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2038","2038","0","31","PI","5","2038","0.00219","0.22263","0.50677","0.03856","0.00688","0.00235","0.00403","0.00127","0.08094","0.00521","0.00586","0.06198","0.06133","1"
" PI_2038","2038","0","31","PI","55","2038","0.0028","0.28558","0.65002","0.04945","0.00036","0.00012","0.00021","0.00007","0.00428","0.00028","0.00031","0.00328","0.00324","1"
" PI_2039","2039","0","31","PI","4","2039","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2039","2039","0","31","PI","5","2039","0.00219","0.21973","0.50893","0.03871","0.0069","0.00235","0.00405","0.00129","0.08179","0.00527","0.00596","0.06169","0.06114","1"
" PI_2039","2039","0","31","PI","55","2039","0.0028","0.28205","0.65327","0.04969","0.00037","0.00012","0.00021","0.00007","0.00433","0.00028","0.00032","0.00326","0.00323","1"
" PI_2040","2040","0","31","PI","4","2040","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2040","2040","0","31","PI","5","2040","0.00219","0.21711","0.51084","0.03885","0.00692","0.00235","0.00407","0.0013","0.08265","0.00532","0.00606","0.06143","0.06091","1"
" PI_2040","2040","0","31","PI","55","2040","0.00281","0.27888","0.65618","0.0499","0.00037","0.00012","0.00022","0.00007","0.00438","0.00028","0.00032","0.00325","0.00322","1"
" PI_2041","2041","0","31","PI","4","2041","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2041","2041","0","31","PI","5","2041","0.00218","0.21469","0.51251","0.03897","0.00694","0.00236","0.00408","0.00131","0.08356","0.00538","0.00614","0.06123","0.06065","1"
" PI_2041","2041","0","31","PI","55","2041","0.00281","0.27596","0.65885","0.0501","0.00037","0.00012","0.00022","0.00007","0.00443","0.00029","0.00033","0.00324","0.00321","1"
" PI_2042","2042","0","31","PI","4","2042","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2042","2042","0","31","PI","5","2042","0.00218","0.21255","0.51398","0.03909","0.00696","0.00236","0.00409","0.00132","0.08441","0.00544","0.00621","0.06106","0.06035","1"
" PI_2042","2042","0","31","PI","55","2042","0.00281","0.2734","0.66118","0.05028","0.00037","0.00013","0.00022","0.00007","0.00448","0.00029","0.00033","0.00324","0.0032","1"
" PI_2043","2043","0","31","PI","4","2043","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2043","2043","0","31","PI","5","2043","0.00218","0.21052","0.51543","0.0392","0.00698","0.00236","0.0041","0.00133","0.08522","0.0055","0.00629","0.06088","0.06001","1"
" PI_2043","2043","0","31","PI","55","2043","0.00281","0.27096","0.66343","0.05046","0.00037","0.00013","0.00022","0.00007","0.00452","0.00029","0.00033","0.00323","0.00318","1"
" PI_2044","2044","0","31","PI","4","2044","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2044","2044","0","31","PI","5","2044","0.00218","0.20859","0.51693","0.03932","0.00699","0.00236","0.00411","0.00135","0.08599","0.00555","0.00637","0.06064","0.05962","1"
" PI_2044","2044","0","31","PI","55","2044","0.00281","0.26859","0.66561","0.05063","0.00037","0.00013","0.00022","0.00007","0.00456","0.00029","0.00034","0.00322","0.00316","1"
" PI_2045","2045","0","31","PI","4","2045","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2045","2045","0","31","PI","5","2045","0.00219","0.20675","0.51852","0.03945","0.007","0.00236","0.00411","0.00135","0.08676","0.0056","0.00643","0.06031","0.05917","1"
" PI_2045","2045","0","31","PI","55","2045","0.00281","0.26626","0.66775","0.05081","0.00037","0.00013","0.00022","0.00007","0.0046","0.0003","0.00034","0.0032","0.00314","1"
" PI_2046","2046","0","31","PI","4","2046","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2046","2046","0","31","PI","5","2046","0.00219","0.20517","0.51988","0.03957","0.00701","0.00236","0.00411","0.00137","0.08756","0.00565","0.00649","0.05999","0.05865","1"
" PI_2046","2046","0","31","PI","55","2046","0.00282","0.26426","0.66958","0.05097","0.00037","0.00013","0.00022","0.00007","0.00465","0.0003","0.00034","0.00318","0.00311","1"
" PI_2047","2047","0","31","PI","4","2047","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2047","2047","0","31","PI","5","2047","0.00219","0.20357","0.5213","0.03972","0.00702","0.00236","0.00411","0.00138","0.08836","0.0057","0.00655","0.0596","0.05814","1"
" PI_2047","2047","0","31","PI","55","2047","0.00282","0.2622","0.67144","0.05116","0.00037","0.00013","0.00022","0.00007","0.00469","0.0003","0.00035","0.00316","0.00309","1"
" PI_2048","2048","0","31","PI","4","2048","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2048","2048","0","31","PI","5","2048","0.00219","0.20215","0.52285","0.03988","0.00701","0.00235","0.00411","0.00139","0.08904","0.00575","0.00662","0.05902","0.05764","1"
" PI_2048","2048","0","31","PI","55","2048","0.00282","0.26027","0.67321","0.05135","0.00037","0.00012","0.00022","0.00007","0.00472","0.00031","0.00035","0.00313","0.00306","1"
" PI_2049","2049","0","31","PI","4","2049","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2049","2049","0","31","PI","5","2049","0.00219","0.20071","0.52429","0.04013","0.00701","0.00235","0.00411","0.0014","0.08979","0.0058","0.00667","0.05819","0.05736","1"
" PI_2049","2049","0","31","PI","55","2049","0.00282","0.25834","0.67485","0.05166","0.00037","0.00012","0.00022","0.00007","0.00476","0.00031","0.00035","0.00309","0.00304","1"
" PI_2050","2050","0","31","PI","4","2050","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2050","2050","0","31","PI","5","2050","0.00219","0.19919","0.52557","0.04021","0.00703","0.00235","0.00412","0.00141","0.0907","0.00586","0.00673","0.05753","0.05711","1"
" PI_2050","2050","0","31","PI","55","2050","0.00282","0.25644","0.67662","0.05177","0.00037","0.00012","0.00022","0.00008","0.00481","0.00031","0.00036","0.00305","0.00303","1"
" PI_2051","2051","0","31","PI","4","2051","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2051","2051","0","31","PI","5","2051","0.00219","0.19764","0.52687","0.0403","0.00704","0.00235","0.00412","0.00143","0.09162","0.00592","0.00679","0.05683","0.0569","1"
" PI_2051","2051","0","31","PI","55","2051","0.00282","0.25451","0.67842","0.05189","0.00037","0.00012","0.00022","0.00008","0.00486","0.00031","0.00036","0.00302","0.00302","1"
" PI_2052","2052","0","31","PI","4","2052","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2052","2052","0","31","PI","5","2052","0.00219","0.19619","0.52803","0.04037","0.00705","0.00235","0.00413","0.00144","0.09252","0.00597","0.00686","0.05644","0.05646","1"
" PI_2052","2052","0","31","PI","55","2052","0.00282","0.25267","0.68012","0.052","0.00037","0.00013","0.00022","0.00008","0.00491","0.00032","0.00036","0.003","0.003","1"
" PI_2053","2053","0","31","PI","4","2053","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2053","2053","0","31","PI","5","2053","0.00219","0.19466","0.52921","0.04045","0.00706","0.00236","0.00413","0.00145","0.09343","0.00603","0.00693","0.05606","0.05604","1"
" PI_2053","2053","0","31","PI","55","2053","0.00282","0.2508","0.68185","0.05212","0.00037","0.00013","0.00022","0.00008","0.00496","0.00032","0.00037","0.00298","0.00298","1"
" PI_2054","2054","0","31","PI","4","2054","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2054","2054","0","31","PI","5","2054","0.00219","0.19312","0.53039","0.04053","0.00707","0.00236","0.00414","0.00147","0.09435","0.00609","0.00701","0.05567","0.05561","1"
" PI_2054","2054","0","31","PI","55","2054","0.00283","0.2489","0.68361","0.05224","0.00038","0.00013","0.00022","0.00008","0.00501","0.00032","0.00037","0.00296","0.00295","1"
" PI_2055","2055","0","31","PI","4","2055","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2055","2055","0","31","PI","5","2055","0.00219","0.19157","0.53158","0.04061","0.00708","0.00236","0.00415","0.00148","0.09528","0.00615","0.00708","0.05528","0.05519","1"
" PI_2055","2055","0","31","PI","55","2055","0.00283","0.24697","0.68539","0.05236","0.00038","0.00013","0.00022","0.00008","0.00506","0.00033","0.00038","0.00294","0.00293","1"
" PI_2056","2056","0","31","PI","4","2056","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2056","2056","0","31","PI","5","2056","0.00219","0.19001","0.53277","0.04069","0.00709","0.00236","0.00415","0.0015","0.09621","0.00621","0.00715","0.05489","0.05478","1"
" PI_2056","2056","0","31","PI","55","2056","0.00283","0.24505","0.68717","0.05249","0.00038","0.00013","0.00022","0.00008","0.00511","0.00033","0.00038","0.00292","0.00291","1"
" PI_2057","2057","0","31","PI","4","2057","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2057","2057","0","31","PI","5","2057","0.00219","0.18845","0.53393","0.04077","0.0071","0.00237","0.00416","0.00151","0.09716","0.00627","0.00722","0.0545","0.05437","1"
" PI_2057","2057","0","31","PI","55","2057","0.00283","0.24314","0.68894","0.05261","0.00038","0.00013","0.00022","0.00008","0.00517","0.00033","0.00038","0.0029","0.00289","1"
" PI_2058","2058","0","31","PI","4","2058","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2058","2058","0","31","PI","5","2058","0.00219","0.18689","0.53509","0.04086","0.0071","0.00237","0.00416","0.00153","0.09811","0.00633","0.00729","0.05412","0.05396","1"
" PI_2058","2058","0","31","PI","55","2058","0.00283","0.24122","0.6907","0.05274","0.00038","0.00013","0.00022","0.00008","0.00522","0.00034","0.00039","0.00288","0.00287","1"
" PI_2059","2059","0","31","PI","4","2059","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2059","2059","0","31","PI","5","2059","0.00219","0.18533","0.53622","0.04094","0.00711","0.00237","0.00417","0.00155","0.09907","0.00639","0.00737","0.05373","0.05356","1"
" PI_2059","2059","0","31","PI","55","2059","0.00283","0.23934","0.69245","0.05286","0.00038","0.00013","0.00022","0.00008","0.00527","0.00034","0.00039","0.00286","0.00285","1"
" PI_2060","2060","0","31","PI","4","2060","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" PI_2060","2060","0","31","PI","5","2060","0.00219","0.1838","0.53734","0.04102","0.00712","0.00237","0.00417","0.00156","0.10004","0.00645","0.00744","0.05335","0.05315","1"
" PI_2060","2060","0","31","PI","55","2060","0.00283","0.23744","0.69419","0.05299","0.00038","0.00013","0.00022","0.00008","0.00533","0.00034","0.0004","0.00284","0.00283","1"
" RI_1990","1990","0","33","RI","4","1990","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_1990","1990","0","33","RI","5","1990","0.00242","0.68679","0.22936","0.018","0.00155","0.00041","0.00123","0.00061","0.02034","0.00169","0.002","0.0163","0.0193","1"
" RI_1990","1990","0","33","RI","55","1990","0.00255","0.72414","0.24184","0.01898","0.00031","0.00008","0.00024","0.00012","0.00401","0.00033","0.00039","0.00321","0.0038","1"
" RI_1999","1999","0","33","RI","4","1999","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_1999","1999","0","33","RI","5","1999","0.00225","0.52843","0.37639","0.02949","0.00161","0.00046","0.00111","0.00061","0.02058","0.00138","0.00165","0.01488","0.02116","1"
" RI_1999","1999","0","33","RI","55","1999","0.00237","0.55719","0.39686","0.03109","0.00032","0.00009","0.00022","0.00012","0.00405","0.00027","0.00032","0.00293","0.00417","1"
" RI_2000","2000","0","33","RI","4","2000","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2000","2000","0","33","RI","5","2000","0.00196","0.51733","0.38703","0.03025","0.00161","0.00046","0.0011","0.00058","0.02063","0.00139","0.00158","0.01488","0.0212","1"
" RI_2000","2000","0","33","RI","55","2000","0.00207","0.54546","0.40808","0.03189","0.00032","0.00009","0.00022","0.00011","0.00407","0.00027","0.00031","0.00293","0.00418","1"
" RI_2001","2001","0","33","RI","4","2001","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2001","2001","0","33","RI","5","2001","0.00176","0.50903","0.39501","0.03079","0.00137","0.00039","0.00092","0.00055","0.02062","0.00139","0.00155","0.01511","0.02151","1"
" RI_2001","2001","0","33","RI","55","2001","0.00185","0.5367","0.41649","0.03246","0.00027","0.00008","0.00018","0.00011","0.00406","0.00027","0.00031","0.00298","0.00424","1"
" RI_2002","2002","0","33","RI","4","2002","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2002","2002","0","33","RI","5","2002","0.00172","0.50098","0.40265","0.03123","0.00138","0.0004","0.00093","0.00055","0.02116","0.00143","0.00156","0.01487","0.02114","1"
" RI_2002","2002","0","33","RI","55","2002","0.00182","0.52821","0.42455","0.03292","0.00027","0.00008","0.00018","0.00011","0.00417","0.00028","0.00031","0.00293","0.00417","1"
" RI_2003","2003","0","33","RI","4","2003","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2003","2003","0","33","RI","5","2003","0.00173","0.49285","0.41028","0.03172","0.00131","0.00039","0.00093","0.00054","0.02145","0.00144","0.00156","0.01478","0.02102","1"
" RI_2003","2003","0","33","RI","55","2003","0.00183","0.51964","0.43259","0.03344","0.00026","0.00008","0.00018","0.00011","0.00423","0.00028","0.00031","0.00291","0.00414","1"
" RI_2004","2004","0","33","RI","4","2004","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2004","2004","0","33","RI","5","2004","0.00221","0.47911","0.42265","0.0326","0.00137","0.00039","0.00092","0.00052","0.02134","0.00144","0.00154","0.01482","0.02109","1"
" RI_2004","2004","0","33","RI","55","2004","0.00233","0.50517","0.44563","0.03437","0.00027","0.00008","0.00018","0.0001","0.00421","0.00028","0.0003","0.00292","0.00416","1"
" RI_2005","2005","0","33","RI","4","2005","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2005","2005","0","33","RI","5","2005","0.00201","0.46956","0.43173","0.03329","0.00134","0.00037","0.00088","0.00049","0.02108","0.00142","0.00149","0.01496","0.02138","1"
" RI_2005","2005","0","33","RI","55","2005","0.00212","0.49509","0.4552","0.0351","0.00026","0.00007","0.00017","0.0001","0.00416","0.00028","0.00029","0.00295","0.00421","1"
" RI_2006","2006","0","33","RI","4","2006","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
" RI_2006","2006","0","33","RI","5","2006","0.00278","0.45837","0.44127","0.03414","0.00137","0.00038","0.00088","0.00051","0.02245","0.00151","0.00156","0.01423","0.02055","1"
" RI_2006","2006","0","33","RI","55","2006","0.00293","0.48332","0.46526","0.03599","0.00027","0.00007","0.00017","0.0001","0.00443","0.0003","0.00031","0.0028","0.00405","1"
