"yearID","countyID","sourceTypeID","activitytypeID","activitytype","activity"
"2005","49007","52","1","distance","32394"
"2005","49007","51","1","distance","766"
"2005","49007","43","1","distance","1370"
"2005","49007","42","1","distance","642"
"2005","49007","41","1","distance","2249"
"2005","49007","32","1","distance","30625"
"2005","49007","31","1","distance","359668"
"2005","49007","21","1","distance","448265"
"2005","49007","11","1","distance","1695"
"2004","49007","62","1","distance","30197"
"2004","49007","61","1","distance","20981"
"2004","49007","54","1","distance","2337"
"2004","49007","53","1","distance","2231"
"2004","49007","52","1","distance","32773"
"2004","49007","51","1","distance","807"
"2004","49007","43","1","distance","1425"
"2004","49007","42","1","distance","665"
"2004","49007","41","1","distance","2292"
"2004","49007","32","1","distance","29637"
"2004","49007","31","1","distance","347949"
"2004","49007","21","1","distance","451992"
"2004","49007","11","1","distance","1843"
"2003","49007","62","1","distance","30290"
"2003","49007","61","1","distance","21063"
"2003","49007","54","1","distance","2391"
"2003","49007","53","1","distance","2259"
"2003","49007","52","1","distance","33161"
"2003","49007","51","1","distance","846"
"2003","49007","43","1","distance","1451"
"2003","49007","42","1","distance","680"
"2003","49007","41","1","distance","2208"
"2003","49007","32","1","distance","27929"
"2003","49007","31","1","distance","327166"
"2003","49007","21","1","distance","450359"
"2003","49007","11","1","distance","1401"
"2002","49007","62","1","distance","29363"
"2002","49007","61","1","distance","20414"
"2002","49007","54","1","distance","2297"
"2002","49007","53","1","distance","2149"
"2002","49007","52","1","distance","31528"
"2002","49007","51","1","distance","829"
"2002","49007","43","1","distance","1402"
"2002","49007","42","1","distance","671"
"2002","49007","41","1","distance","2247"
"2002","49007","32","1","distance","27185"
"2002","49007","31","1","distance","317453"
"2002","49007","21","1","distance","452618"
"2002","49007","11","1","distance","1375"
"2001","49007","62","1","distance","29503"
"2001","49007","61","1","distance","20494"
"2001","49007","54","1","distance","2256"
"2001","49007","53","1","distance","2066"
"2001","49007","52","1","distance","30337"
"2001","49007","51","1","distance","825"
"2001","49007","43","1","distance","1374"
"2001","49007","42","1","distance","641"
"2001","49007","41","1","distance","2192"
"2001","49007","32","1","distance","26156"
"2001","49007","31","1","distance","303929"
"2001","49007","21","1","distance","448809"
"2001","49007","11","1","distance","1369"
"2000","49007","62","1","distance","28162"
"2000","49007","61","1","distance","19544"
"2000","49007","54","1","distance","2229"
"2000","49007","53","1","distance","2001"
"2000","49007","52","1","distance","29392"
"2000","49007","51","1","distance","837"
"2000","49007","43","1","distance","1577"
"2000","49007","42","1","distance","725"
"2000","49007","41","1","distance","2498"
"2000","49007","32","1","distance","25228"
"2000","49007","31","1","distance","292349"
"2000","49007","21","1","distance","447807"
"2000","49007","11","1","distance","1498"
"1999","49007","62","1","distance","28090"
"1999","49007","61","1","distance","19528"
"1999","49007","54","1","distance","2319"
"1999","49007","53","1","distance","1988"
"1999","49007","52","1","distance","29297"
"1999","49007","51","1","distance","873"
"1999","49007","43","1","distance","1592"
"1999","49007","42","1","distance","723"
"1999","49007","41","1","distance","2500"
"1999","49007","32","1","distance","23968"
"1999","49007","31","1","distance","277020"
"1999","49007","21","1","distance","445696"
"1999","49007","11","1","distance","1676"
"1990","49007","62","1","distance","17746"
"1990","49007","61","1","distance","14818"
"1990","49007","54","1","distance","1947"
"1990","49007","53","1","distance","1690"
"1990","49007","52","1","distance","20060"
"1990","49007","51","1","distance","608"
"1990","49007","43","1","distance","1222"
"1990","49007","42","1","distance","452"
"1990","49007","41","1","distance","1671"
"1990","49007","32","1","distance","11377"
"1990","49007","31","1","distance","131308"
"1990","49007","21","1","distance","450565"
"1990","49007","11","1","distance","1403"
"2060","49009","62","1","distance","4149"
"2060","49009","61","1","distance","3697"
"2060","49009","54","1","distance","507"
"2060","49009","53","1","distance","545"
"2060","49009","52","1","distance","8231"
"2060","49009","51","1","distance","85"
"2060","49009","43","1","distance","247"
"2060","49009","42","1","distance","121"
"2060","49009","41","1","distance","433"
"2060","49009","32","1","distance","7516"
"2060","49009","31","1","distance","97045"
"2060","49009","21","1","distance","20597"
"2060","49009","11","1","distance","341"
"2059","49009","62","1","distance","4136"
"2059","49009","61","1","distance","3684"
"2059","49009","54","1","distance","497"
"2059","49009","53","1","distance","534"
"2059","49009","52","1","distance","8065"
"2059","49009","51","1","distance","83"
"2059","49009","43","1","distance","244"
"2059","49009","42","1","distance","120"
"2059","49009","41","1","distance","428"
"2059","49009","32","1","distance","7421"
"2059","49009","31","1","distance","95817"
"2059","49009","21","1","distance","20550"
"2059","49009","11","1","distance","338"
"2058","49009","62","1","distance","4124"
"2058","49009","61","1","distance","3671"
"2058","49009","54","1","distance","487"
"2058","49009","53","1","distance","523"
"2058","49009","52","1","distance","7902"
"2058","49009","51","1","distance","82"
"2058","49009","43","1","distance","241"
"2058","49009","42","1","distance","119"
"2058","49009","41","1","distance","423"
"2058","49009","32","1","distance","7328"
"2058","49009","31","1","distance","94603"
"2058","49009","21","1","distance","20503"
"2058","49009","11","1","distance","334"
"2057","49009","62","1","distance","4111"
"2057","49009","61","1","distance","3658"
"2057","49009","54","1","distance","477"
"2057","49009","53","1","distance","512"
"2057","49009","52","1","distance","7743"
"2057","49009","51","1","distance","80"
"2057","49009","43","1","distance","238"
"2057","49009","42","1","distance","117"
"2057","49009","41","1","distance","418"
"2057","49009","32","1","distance","7236"
"2057","49009","31","1","distance","93402"
"2057","49009","21","1","distance","20455"
"2057","49009","11","1","distance","331"
"2056","49009","62","1","distance","4098"
"2056","49009","61","1","distance","3646"
"2056","49009","54","1","distance","467"
"2056","49009","53","1","distance","502"
"2056","49009","52","1","distance","7587"
"2056","49009","51","1","distance","78"
"2056","49009","43","1","distance","235"
"2056","49009","42","1","distance","116"
"2056","49009","41","1","distance","413"
"2056","49009","32","1","distance","7146"
"2056","49009","31","1","distance","92215"
"2056","49009","21","1","distance","20407"
"2056","49009","11","1","distance","327"
"2055","49009","62","1","distance","4086"
"2055","49009","61","1","distance","3633"
"2055","49009","54","1","distance","458"
"2055","49009","53","1","distance","492"
"2055","49009","52","1","distance","7434"
"2055","49009","51","1","distance","77"
"2055","49009","43","1","distance","232"
"2055","49009","42","1","distance","114"
"2055","49009","41","1","distance","408"
"2055","49009","32","1","distance","7056"
"2055","49009","31","1","distance","91041"
"2055","49009","21","1","distance","20358"
"2055","49009","11","1","distance","324"
"2054","49009","62","1","distance","4073"
"2054","49009","61","1","distance","3620"
"2054","49009","54","1","distance","448"
"2054","49009","53","1","distance","482"
"2054","49009","52","1","distance","7284"
"2054","49009","51","1","distance","75"
"2054","49009","43","1","distance","230"
"2054","49009","42","1","distance","113"
"2054","49009","41","1","distance","403"
"2054","49009","32","1","distance","6968"
"2054","49009","31","1","distance","89883"
"2054","49009","21","1","distance","20308"
"2054","49009","11","1","distance","320"
"2053","49009","62","1","distance","4061"
"2053","49009","61","1","distance","3607"
"2053","49009","54","1","distance","439"
"2053","49009","53","1","distance","473"
"2053","49009","52","1","distance","7137"
"2053","49009","51","1","distance","74"
"2053","49009","43","1","distance","227"
"2053","49009","42","1","distance","112"
"2053","49009","41","1","distance","398"
"2053","49009","32","1","distance","6881"
"2053","49009","31","1","distance","88740"
"2053","49009","21","1","distance","20255"
"2053","49009","11","1","distance","317"
"2052","49009","62","1","distance","4049"
"2052","49009","61","1","distance","3593"
"2052","49009","54","1","distance","430"
"2052","49009","53","1","distance","463"
"2052","49009","52","1","distance","6994"
"2052","49009","51","1","distance","72"
"2052","49009","43","1","distance","224"
"2052","49009","42","1","distance","111"
"2052","49009","41","1","distance","394"
"2052","49009","32","1","distance","6796"
"2052","49009","31","1","distance","87615"
"2052","49009","21","1","distance","20198"
"2052","49009","11","1","distance","314"
"2051","49009","62","1","distance","4038"
"2051","49009","61","1","distance","3580"
"2051","49009","54","1","distance","421"
"2051","49009","53","1","distance","454"
"2051","49009","52","1","distance","6853"
"2051","49009","51","1","distance","71"
"2051","49009","43","1","distance","221"
"2051","49009","42","1","distance","109"
"2051","49009","41","1","distance","389"
"2051","49009","32","1","distance","6713"
"2051","49009","31","1","distance","86506"
"2051","49009","21","1","distance","20137"
"2051","49009","11","1","distance","310"
"2050","49009","62","1","distance","4011"
"2050","49009","61","1","distance","3587"
"2050","49009","54","1","distance","413"
"2050","49009","53","1","distance","445"
"2050","49009","52","1","distance","6714"
"2050","49009","51","1","distance","69"
"2050","49009","43","1","distance","219"
"2050","49009","42","1","distance","108"
"2050","49009","41","1","distance","384"
"2050","49009","32","1","distance","6629"
"2050","49009","31","1","distance","85400"
"2050","49009","21","1","distance","20084"
"2050","49009","11","1","distance","307"
"2049","49009","62","1","distance","3987"
"2049","49009","61","1","distance","3590"
"2049","49009","54","1","distance","405"
"2049","49009","53","1","distance","436"
"2049","49009","52","1","distance","6578"
"2049","49009","51","1","distance","68"
"2049","49009","43","1","distance","216"
"2049","49009","42","1","distance","107"
"2049","49009","41","1","distance","380"
"2049","49009","32","1","distance","6548"
"2049","49009","31","1","distance","84311"
"2049","49009","21","1","distance","20027"
"2049","49009","11","1","distance","304"
"2048","49009","62","1","distance","3971"
"2048","49009","61","1","distance","3609"
"2048","49009","54","1","distance","398"
"2048","49009","53","1","distance","428"
"2048","49009","52","1","distance","6465"
"2048","49009","51","1","distance","67"
"2048","49009","43","1","distance","214"
"2048","49009","42","1","distance","106"
"2048","49009","41","1","distance","376"
"2048","49009","32","1","distance","6449"
"2048","49009","31","1","distance","83331"
"2048","49009","21","1","distance","19990"
"2048","49009","11","1","distance","301"
"2047","49009","62","1","distance","3970"
"2047","49009","61","1","distance","3612"
"2047","49009","54","1","distance","390"
"2047","49009","53","1","distance","421"
"2047","49009","52","1","distance","6358"
"2047","49009","51","1","distance","66"
"2047","49009","43","1","distance","212"
"2047","49009","42","1","distance","105"
"2047","49009","41","1","distance","373"
"2047","49009","32","1","distance","6365"
"2047","49009","31","1","distance","82347"
"2047","49009","21","1","distance","19954"
"2047","49009","11","1","distance","298"
"2046","49009","62","1","distance","3968"
